Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
Robert Mueller refers scheme to lodge sexual harassment allegations against him to FBI,The Washington Times,2018,10,31,8,0,1,2,-1
"California Is Already Tough on Guns. After a Mass Shooting, Some Wonder if It’s Enough",The New York Times,2018,11,11,9,0,0,0,0
Democrats Have Two Paths for 2020: Daring or Defensive. Can They Settle on Either?,The New York Times,2018,11,11,9,0,0,0,-1
"Now, the Markets Can Worry About Other Things. Here’s a List.",The New York Times,2018,11,11,9,0,0,0,-1
Your Office Doesn’t Have Nap Time Because You Are Not a Child,The New York Times,2018,11,11,9,0,0,0,1
"Phoebe Robinson’s Work Diary: ‘The Sausage Is Getting Made Very Publicly, but It Makes You Fearless’",The New York Times,2018,11,11,9,0,0,0,1
"‘Seriously, You Chose Her?’: U.S.A. Gymnastics’ Trouble at the Top",The New York Times,2018,11,11,9,0,0,0,-1
The Unreality of Racial Justice Cinema,The New York Times,2018,11,11,9,0,0,0,-1
The Lounge Pianist Who Invented Samba Funk,The New York Times,2018,11,11,9,0,0,0,1
The Very Busy Life of an Immigrants’ Rights Priest in 2018,The New York Times,2018,11,11,9,0,0,0,-1
"For Autistic Boys, the Subway Is Actually Soothing",The New York Times,2018,11,11,9,0,0,0,1
How to Date a Lot of Billionaires,The New York Times,2018,11,11,9,0,0,0,1
T’s Travel Issue: 5 Fairy Tales From Lands Near and Far,The New York Times,2018,11,11,9,0,0,0,1
"A Fairy Tale Set in Florida, in 10 Parts",The New York Times,2018,11,11,9,0,0,0,1
Who’s the Real American Psycho?,The New York Times,2018,11,11,9,0,0,0,-1
Why I Dread Returning to an American Public School,The New York Times,2018,11,11,9,0,0,0,-1
"With Retail Earnings on Tap, Investors Expect a Tale of Two Worlds",The Wall Street Journal,2018,11,11,9,0,1,1,0
House Democrats to Probe Trump’s Role in Hush Payments,The Wall Street Journal,2018,11,11,9,0,1,1,-1
Fed’s 2% Inflation Target Prevents Deflation,The Wall Street Journal,2018,11,11,9,0,1,1,0
Why Did Facebook Fire a Top Executive? Hint: It Had Something to Do With Trump,The Wall Street Journal,2018,11,11,9,0,1,1,-1
More Venture-Capital Money Is Going Into Fewer Startup Deals,The Wall Street Journal,2018,11,11,9,0,1,1,-1
Government Motors Is Back,The Wall Street Journal,2018,11,11,9,0,1,1,0
Parents Petition to Stop Small Tribeca School Move,The Wall Street Journal,2018,11,11,9,0,1,1,-1
Technology’s Impact on Democracy—Both the Good and the Bad,The Wall Street Journal,2018,11,11,9,0,1,1,1
OPEC Moves Closer to Production Cut,The Wall Street Journal,2018,11,11,9,0,1,1,0
"Trump Administration to Drive Shift at Fannie, Freddie",The Wall Street Journal,2018,11,11,9,0,1,1,-1
"Florida Senate, Governor Races Set for Recounts",The Wall Street Journal,2018,11,11,9,0,1,1,-1
Vista Reaches Deal to Buy Software Firm Apptio for $1.94 Billion,The Wall Street Journal,2018,11,11,9,0,1,1,-1
Europe Marks 100th Anniversary of the End of World War I,The Wall Street Journal,2018,11,11,9,0,1,1,1
"Russia Demotes Dollar’s Role at Home, Taking a Swipe at U.S.",The Wall Street Journal,2018,11,11,9,0,1,1,-1
Alibaba Pulls In Record ‘Singles Day’ Sales,The Wall Street Journal,2018,11,11,9,0,1,1,1
NASA’s InSight Mission Has Touched Down on Mars to Study the Red Planet’s Deep Secrets,The New York Times,2018,11,27,10,0,0,0,1
Maybe They’re Just Bad People,The New York Times,2018,11,27,10,0,0,0,-1
"World’s First Gene-Edited Babies Born This Month, Researcher Says",The New York Times,2018,11,27,10,0,0,0,0
"Trump Has ‘No Real Relationships,’ Mia Love Says",The New York Times,2018,11,27,10,0,0,0,-1
Russia-Ukraine Fight Over Narrow Sea Passage Risks Wider War,The New York Times,2018,11,27,10,0,0,0,-1
"Trump, in Mississippi, Seeks to Shore Up Senate Candidate Engulfed in Controversy",The New York Times,2018,11,27,10,0,0,0,-1
The Suburbs Are Changing. But Not in All the Ways Liberals Hope.,The New York Times,2018,11,27,10,0,0,0,-1
"For Copa Libertadores at a Crossroads, a Weekend to Forget",The New York Times,2018,11,27,10,0,0,0,-1
"N.F.L. Is Full of Quarterbacks Who Are Off the Mark, or Even Off the Street",The New York Times,2018,11,27,10,0,0,0,-1
One Constant of the Tennis Season: Mixed Emotions,The New York Times,2018,11,27,10,0,0,0,1
Why Michael B. Jordan Is More Than a Movie Star,The New York Times,2018,11,27,10,0,0,0,1
"Amid New York’s Blue Wave, a Republican County Resists",The New York Times,2018,11,27,10,0,0,0,-1
"Bernardo Bertolucci, Director of ‘Last Tango in Paris,’ Dies at 77",The New York Times,2018,11,27,10,0,0,0,-1
"Willie Naulls, Knicks All-Star and Celtics Champion, Dies at 84",The New York Times,2018,11,27,10,0,0,0,-1
The Depravity of Climate-Change Denial,The New York Times,2018,11,27,10,0,0,0,-1
SFW Capital Sells Spectro Scientific for Nine-Times Its Purchase Price,The Wall Street Journal,2018,11,27,10,0,1,1,0
Climate Change Is Affordable,The Wall Street Journal,2018,11,27,10,0,1,1,1
Ex-Pennsylvania Attorney General Ordered to Begin Serving Perjury Sentence,The Wall Street Journal,2018,11,27,10,0,1,1,-1
The Case for Pausing the Interest-Rate Climb,The Wall Street Journal,2018,11,27,10,0,1,1,-1
"CVS, Aetna say $69B deal to be finalized this week",The Washington Times,2018,11,27,10,0,1,2,-1
Border chaos a sign of lawless times,The Washington Times,2018,11,27,10,0,1,2,-1
Donald Trump threatens to close U.S.-Mexico border 'permanently if need be',The Washington Times,2018,11,27,10,0,1,2,-1
"George Papadopoulos, ex-Trump campaign adviser, reports to prison",The Washington Times,2018,11,27,10,0,1,2,-1
Problem Solvers Caucus wins concessions from Nancy Pelosi,The Washington Times,2018,11,27,10,0,1,2,0
"Louis Farrakhan stains Women's March leaders Linda Sarsour, Tamika Mallory, Carmen Perez, Bob Bland",The Washington Times,2018,11,27,10,0,1,2,-1
U.S. watching Syria closely as new chemical weapons allegations swirl,The Washington Times,2018,11,27,10,0,1,2,-1
Melania Trump emphasizes patriotism as the White House Christmas theme,The Washington Times,2018,11,27,10,0,1,2,1
Mexican human rights commission condemns U.S. use of tear gas on border,The Washington Times,2018,11,27,10,0,1,2,-1
Donald Trump says Robert Mueller ignoring pro-Trump witnesses in final report,The Washington Times,2018,11,27,10,0,1,2,-1
Obama administration used tear gas at border once a month,The Washington Times,2018,11,27,10,0,1,2,-1
The Trump administration’s Potemkin negotiations,The Washington Post,2018,12,4,11,0,0,1,0
Now Mental Health Patients Can Specify Their Care Before Hallucinations and Voices Overwhelm Them,The New York Times,2018,12,4,11,0,0,0,1
Why Are Gender Reveal Parties a Thing?,The New York Times,2018,12,4,11,0,0,0,-1
"With U.S. Soil Achingly Close, Decision Time for Caravan Migrants",The New York Times,2018,12,4,11,0,0,0,1
Police ‘Code of Silence’ Is on Trial After Murder by Chicago Officer,The New York Times,2018,12,4,11,0,0,0,0
"Bush’s Coffin Arrives at Capitol, Where the Former President Will Lie in State",The New York Times,2018,12,4,11,0,0,0,-1
Manafort Discussed Deal With Ecuador to Hand Assange Over to U.S.,The New York Times,2018,12,4,11,0,0,0,-1
"Bush Made Willie Horton an Issue in 1988, and the Racial Scars Are Still Fresh",The New York Times,2018,12,4,11,0,0,0,1
The Race Is On to Protect Data From the Next Leap in Computers. And China Has the Lead.,The New York Times,2018,12,4,11,0,0,0,1
Want to See All the Vermeers in the World? Now’s Your Chance,The New York Times,2018,12,4,11,0,0,0,1
"A 2012 Olympic Gold Medal, Finally Awarded in 2018",The New York Times,2018,12,4,11,0,0,0,1
New York’s N.B.A. Teams Don’t Have Much to Celebrate. These Fans Cheer Anyway.,The New York Times,2018,12,4,11,0,0,0,1
‘Milkman’ Slogs Through Political and Cultural Tensions in Northern Ireland,The New York Times,2018,12,4,11,0,0,0,-1
A Water Crisis in Newark Brings New Worries,The New York Times,2018,12,4,11,0,0,0,-1
"Yes, the Octopus Is Smart as Heck. But Why?",The New York Times,2018,12,4,11,0,0,0,0
NPR Chief Jarl Mohn to Step Down,The Wall Street Journal,2018,12,4,11,0,1,1,-1
Flatter Yield Curves Aren’t Always Bad News—but This One Is,The Wall Street Journal,2018,12,4,11,0,1,1,1
Bush’s Proud Domestic Legacy,The Wall Street Journal,2018,12,4,11,0,1,1,1
Slowing Cigarette Sales Push Altria to Explore Other Opportunities,The Wall Street Journal,2018,12,4,11,0,1,1,-1
Supreme Court rejects environmental groups' challenge to border wall law,The Washington Times,2018,12,4,11,0,1,2,0
2020 Democrats test waters in Iowa,The Washington Times,2018,12,4,11,0,1,2,1
Donald Trump tweets love for China's Xi Jinping after reaching trade truce,The Washington Times,2018,12,4,11,0,1,2,0
John Kennedy won't enter race for Louisiana governor,The Washington Times,2018,12,4,11,0,1,2,-1
"Donald Trump's foreign policies reverse legacy, achievements of George H.W. Bush",The Washington Times,2018,12,4,11,0,1,2,-1
"Jamison Crowder, Chris Thompson active vs. Eagles",The Washington Times,2018,12,4,11,0,1,2,1
Doctors prescribe low-tech toys to stimulate child creativity,The Washington Times,2018,12,4,11,0,1,2,-1
Michael Guidry of Texas building port in Libya,The Washington Times,2018,12,4,11,0,1,2,1
Drake University student admits to race hoax,The Washington Times,2018,12,4,11,0,1,2,-1
Inside the Beltway: Jesse Ventura mulls a White House run,The Washington Times,2018,12,4,11,0,1,2,-1
EDITORIAL: California's muscular moral code,The Washington Times,2018,12,4,11,0,1,2,0
Texas Judge Strikes Down Obama’s Affordable Care Act as Unconstitutional,The New York Times,2018,12,15,12,0,0,0,-1
Johnson & Johnson Feared Baby Powder’s Possible Asbestos Link for Years,The New York Times,2018,12,15,12,0,0,0,-1
Bolton Warns of Threat From Russia and China in Africa,The New York Times,2018,12,15,12,0,0,0,0
Australian Gag Order Stokes Global Debate on Secrecy,The New York Times,2018,12,15,12,0,0,0,0
Wisconsin’s Scott Walker Signs Bills Stripping Powers From Incoming Governor,The New York Times,2018,12,15,12,0,0,0,-1
Mueller Rejects Flynn’s Attempt to Portray Himself as Victim of the F.B.I.,The New York Times,2018,12,15,12,0,0,0,-1
"The Senate Passed the Criminal Justice Bill. For Jared Kushner, It’s a Personal Issue and a Rare Victory.",The New York Times,2018,12,15,12,0,0,0,1
How YouTube’s Year-in-Review ‘Rewind’ Video Set Off a Civil War,The New York Times,2018,12,15,12,0,0,0,-1
Facebook Says Bug Opened Access to Private Photos,The New York Times,2018,12,15,12,0,0,0,-1
You Want Snacks With That? New Jersey Bill Considers Marijuana Delivery,The New York Times,2018,12,15,12,0,0,0,-1
"Nancy Wilson, Singer Who Bridged Jazz and Pop, Is Dead at 81",The New York Times,2018,12,15,12,0,0,0,-1
A Partisan Ruling on Obamacare,The New York Times,2018,12,15,12,0,0,0,1
New Jersey Democrats Play Power Games Too,The New York Times,2018,12,15,12,0,0,0,1
The Solace of Birds in Winter,The New York Times,2018,12,15,12,0,0,0,1
An Antidote to Idiocy in ‘Churchill’,The New York Times,2018,12,15,12,0,0,0,1
Headspace vs. Calm: The Meditation Battle That’s Anything but Zen,The Wall Street Journal,2018,12,15,12,0,1,1,1
Climate Negotiators Agree on Rulebook to Help Curb Emissions,The Wall Street Journal,2018,12,15,12,0,1,1,1
The Best Ways to Get Out of Debt,The Wall Street Journal,2018,12,15,12,0,1,1,1
Trump Visits Arlington National Cemetery,The Wall Street Journal,2018,12,15,12,0,1,1,-1
The ‘Fortnite’ Dance Move That Spawned a Lawsuit,The Wall Street Journal,2018,12,15,12,0,1,1,-1
Family of Guatemalan Girl Who Died in U.S. Custody Calls for Fair Probe,The Wall Street Journal,2018,12,15,12,0,1,1,-1
Ruling Against Health Law Puts Political Divide in Stark Relief,The Wall Street Journal,2018,12,15,12,0,1,1,1
"‘If He’s Hiding, I Will Find Him.’ One Man’s Hunt for the Militants Who Killed His Father",The Wall Street Journal,2018,12,15,12,0,1,1,0
Ukraine Creates ‘a Church Without Putin’,The Wall Street Journal,2018,12,15,12,0,1,1,0
Russian Lawyers Find Lucrative Niche Counseling Clients Hit by Sanctions,The Wall Street Journal,2018,12,15,12,0,1,1,0
Federal Judge Deals New Blow to Affordable Care Act,The Wall Street Journal,2018,12,15,12,0,1,1,-1
Box Lacrosse Set to Return to Long Island. Will It Stick This Time?,The Wall Street Journal,2018,12,15,12,0,1,1,-1
U.N. Monitoring Unit to Oversee Yemen Cease-Fire Implementation,The Wall Street Journal,2018,12,15,12,0,1,1,1
Investors Turn Focus to Fed’s 2019 Rate Path,The Wall Street Journal,2018,12,15,12,0,1,1,0
Where You Should Move to Make the Most Money: America’s Superstar Cities,The Wall Street Journal,2018,12,15,12,0,1,1,1
Walker Defends Legacy After Signing Bills Limiting Successor’s Power,The New York Times,2018,12,16,13,0,0,0,1
"Virgin of Guadalupe Is ‘No. 1 Mother’ in Mexico, a Binding Force Across Divides",The New York Times,2018,12,16,13,0,0,0,1
‘Yellow Vest’ Protests Dwindle Amid Warnings and Concessions,The New York Times,2018,12,16,13,0,0,0,-1
"As the Trumps Dodged Taxes, Their Tenants Paid a Price",The New York Times,2018,12,16,13,0,0,0,0
Mueller Is Fighting a Witness in Court. Who Is It?,The New York Times,2018,12,16,13,0,0,0,-1
"Investors Have Nowhere to Hide as Stocks, Bonds and Commodities All Tumble",The New York Times,2018,12,16,13,0,0,0,-1
A Chinese Tycoon Sought Power and Influence. Washington Responded.,The New York Times,2018,12,16,13,0,0,0,-1
"First in Trophies, First in Revenue, Sixth in the Table",The New York Times,2018,12,16,13,0,0,0,1
Ellen DeGeneres Is Not as Nice as You Think,The New York Times,2018,12,16,13,0,0,0,-1
"The Director James Wan: If ‘Aquaman’ Doesn’t Work, Blame Me",The New York Times,2018,12,16,13,0,0,0,-1
What Happens When Facebook Goes the Way of Myspace?,The New York Times,2018,12,16,13,0,0,0,-1
"In Chilean Patagonia, Following a Track to the End of the World",The New York Times,2018,12,16,13,0,0,0,-1
New Jersey Democrats Play Power Games Too,The New York Times,2018,12,16,13,0,0,0,1
The Year Justice Caught Up With Trumpworld,The New York Times,2018,12,16,13,0,0,0,-1
Survival of the Sneakiest,The New York Times,2018,12,16,13,0,0,0,0
How to Get Employees to Give More to Charity,The Wall Street Journal,2018,12,16,13,0,1,1,0
Tips on Deciding Which Tax-Filing Status Is Best for You,The Wall Street Journal,2018,12,16,13,0,1,1,0
Criminal Justice Advances,The Wall Street Journal,2018,12,16,13,0,1,1,1
"Expand the Playoff, College Football",The Wall Street Journal,2018,12,16,13,0,1,1,1
Texas ObamaCare Blunder,The Wall Street Journal,2018,12,16,13,0,1,1,-1
All You Need to Know About Student-Loan Forgiveness,The Wall Street Journal,2018,12,16,13,0,1,1,1
Renault Urges Nissan to Call for Shareholder Meeting,The Wall Street Journal,2018,12,16,13,0,1,1,-1
"When It Comes to Evaluating Nonprofits, It Isn’t All About the Overhead",The Wall Street Journal,2018,12,16,13,0,1,1,-1
"Global Week Ahead: U.S. Trade Data, Home Sales, Federal Reserve Meeting",The Wall Street Journal,2018,12,16,13,0,1,1,1
Higher Interest Rates Pinch Small Banks,The Wall Street Journal,2018,12,16,13,0,1,1,-1
Let’s See How Ready for Retirement You Really Are,The Wall Street Journal,2018,12,16,13,0,1,1,0
On Good Investing vs. Investing for the Good,The Wall Street Journal,2018,12,16,13,0,1,1,-1
Budapest Hit by Protests Over ‘Slave Law’,The Wall Street Journal,2018,12,16,13,0,1,1,-1
Fed Tightening? Not Now,The Wall Street Journal,2018,12,16,13,0,1,1,-1
Inner Peace Is a Booming Business,The Wall Street Journal,2018,12,16,13,0,1,1,1
Mattis was a deeply flawed defense secretary,The Washington Post,2018,12,27,14,0,0,1,-1
"Thailand to Allow Medical Marijuana, a First in Southeast Asia",The New York Times,2018,12,27,14,0,0,0,-1
"First Las Vegas, Then Thousand Oaks. Now He Must Survive in Afghanistan.",The New York Times,2018,12,27,14,0,0,0,1
India Curbs Power of Amazon and Walmart to Sell Products Online,The New York Times,2018,12,27,14,0,0,0,-1
"Japan to Resume Commercial Whaling, Defying International Ban",The New York Times,2018,12,27,14,0,0,0,-1
One Giant Step for a Chess-Playing Machine,The New York Times,2018,12,27,14,0,0,0,1
"In a Season of Boys’ Choirs, a Question: Why No Girls?",The New York Times,2018,12,27,14,0,0,0,0
‘What the Hell Is This?’ Officer in Viral Subway Video Didn’t Know He Had Gone Viral,The New York Times,2018,12,27,14,0,0,0,-1
The Sound of Silence,The New York Times,2018,12,27,14,0,0,0,-1
Is ‘Vintage’ Clothing Over?,The New York Times,2018,12,27,14,0,0,0,0
"Deaths Seized the Attention of Millions in 2018, Sometimes Surprisingly",The New York Times,2018,12,27,14,0,0,0,-1
"Sister Wendy Beckett, Nun Who Became a BBC Star, Dies at 88",The New York Times,2018,12,27,14,0,0,0,-1
"Larry Eisenberg, 99, Dead; His Limericks Were Very Well Read",The New York Times,2018,12,27,14,0,0,0,1
Trump Imperils the Planet,The New York Times,2018,12,27,14,0,0,0,-1
‘It’s an Act of Murder’: How Europe Outsources Suffering as Migrants Drown,The New York Times,2018,12,27,14,0,0,0,-1
Notable & Quotable: A Living Constitution Suits Putin,The Wall Street Journal,2018,12,27,14,0,1,1,1
Photos of the Day: Dec. 27,The Wall Street Journal,2018,12,27,14,0,1,1,0
"‘Fabulation, or the Re-Education of Undine’ Review: A Nottage Revival",The Wall Street Journal,2018,12,27,14,0,1,1,-1
U.S. Government Bonds Rise as Investors Avoid Risk,The Wall Street Journal,2018,12,27,14,0,1,1,0
Saudi Shake-Up Seeks to Bolster Crown Prince,The Wall Street Journal,2018,12,27,14,0,1,1,-1
"From Digital Waste to Lead Paint, CMO Today’s Most-Read Stories of 2018 (and What Happened Next)",The Wall Street Journal,2018,12,27,14,0,1,1,1
Partial Government Shutdown Likely to Stretch Into January,The Wall Street Journal,2018,12,27,14,0,1,1,-1
"Former AmEx Boss Chenault Leaving IBM, P&G Boards",The Wall Street Journal,2018,12,27,14,0,1,1,0
